"Year","Player","Age","Position","School","Height","Weight","BMI","SpeedScore","FortyDash","Vertical","Bench","BroadJump","ThreeCone","Shuttle"
"2007","Ted Ginn","21.9","WR","Ohio State","71","178","24.82","94.08","4.38","","","","",""
"2007","Anthony Gonzalez","22.46","WR","Ohio State","72","193","26.17","97.96","4.44","38","","123","6.54","4.08"
"2007","Matt Gutierrez","22.74","QB","Idaho State","76","232","28.24","74.24","5","29.5","","108","6.99","4.28"
"2007","Jonny Harline","","TE","BYU","76","248","30.18","89.91","4.84","28.5","15","106","7.05","4.68"
"2007","Clark Harris","22.65","TE","Rutgers","77","261","30.95","99.11","4.8","32","21","112","","4.4"
"2007","Chris Henry","21.75","RB","Arizona","71","230","32.07","122.73","4.4","36","26","127","6.96","4.14"
"2007","Jarrett Hicks","","WR","Texas Tech","75","210","26.25","90.72","4.67","34.5","","120","",""
"2007","Johnnie Lee Higgins","23.49","WR","Texas-El Paso","71","186","25.94","89.82","4.48","36.5","","122","6.62","4.32"
"2007","Jason Hill","22.04","WR","Washington State","72","204","27.66","115.54","4.32","37","","123","7.02","4.22"
"2007","Jonathan Holland","22.04","WR","Louisiana Tech","72","191","25.9","96.08","4.45","35.5","15","120","7.12","4.4"
"2007","Tony Hunt","21.28","RB","Penn State","74","233","29.91","97.14","4.68","","24","","",""
"2007","Nate Ilaoa","","RB","Hawaii","69","245","36.18","94.65","4.77","30","25","103","7.1","4.42"
"2007","Kenny Irons","","RB","Auburn","71","203","28.31","103.53","4.45","38","","123","7","4.17"
"2007","Brandon Jackson","21.42","RB","Nebraska","70","210","30.13","98.86","4.54","37","21","122","7","4.14"
"2007","Drisan James","","WR","Boise State","72","193","26.17","91.21","4.52","39","14","126","7.09","4.39"
"2007","Dwayne Jarrett","20.48","WR","USC","76","219","26.65","100.09","4.62","","","","",""
"2007","Onrea Jones","23.21","WR","Kansas State","71","202","28.17","102.95","4.42","39","","121","7.05","4.28"
"2007","James Jones","22.93","WR","San Jose State","73","207","27.31","97.45","4.54","34","22","119","7.06","4.2"
"2007","Jacoby Jones","22.65","WR","Lane (TN)","75","210","26.25","105.23","4.5","34","","129","7.03","4.31"
"2007","Jordan Kent","22.62","WR","Oregon","76","217","26.41","111.17","4.49","","","","",""
"2007","Kevin Kolb","22.53","QB","Houston","75","218","27.25","78.8","4.85","32.5","","112","6.94","4.44"
"2007","Toby Korrodi","","QB","Central Missouri State","75","234","29.24","56.28","5.37","25","","91","7.77","4.64"
"2007","Chris Leak","","QB","Florida","72","209","28.34","82.81","4.74","32.5","","113","7.03","4.41"
"2007","Brian Leonard","23.09","RB","Rutgers","73","226","29.81","108.29","4.52","34.5","28","122","6.88","4.22"
"2007","Marshawn Lynch","20.87","RB","California","71","215","29.98","108.67","4.46","35.5","20","125","7.05","4.55"
"2007","Mike Mason","","WR","Tennessee State","72","190","25.77","100","4.4","39.5","","129","6.94","4.08"
"2007","LeRon McClain","22.19","RB","Alabama","72","256","34.72","100.58","4.75","29.5","14","113","7.14","4.47"
"2007","Marquay McDaniel","","WR","Kansas State","70","205","29.41","94.19","4.52","33.5","19","114","7.13","4.35"
"2007","Ronnie McGill","","RB","North Carolina","71","213","29.7","95.98","4.59","","22","","",""
"2007","Rhema McKnight","","WR","Notre Dame","73","211","27.84","100.21","4.53","34","","118","6.84","4.16"
"2007","Robert Meachem","22.44","WR","Tennessee","74","214","27.47","116.81","4.39","37.5","","121","6.97","4.31"
"2007","Zach Miller","21.23","TE","Arizona State","76","256","31.16","90.55","4.87","34","","115","7.01","4.42"
"2007","Martrez Milner","22.58","TE","Georgia","76","252","30.67","95.24","4.79","34","19","117","7.35","4.49"
"2007","Ryan Moore","","WR","Miami (FL)","74","217","27.86","103.56","4.54","32","","110","6.87","4.35"
"2007","Tyrone Moss","","RB","Miami (FL)","69","231","34.11","90.75","4.75","31","16","107","","4.56"
"2007","Legedu Naanee","23.47","WR","Boise State","74","225","28.89","120.61","4.41","40","19","119","",""
"2007","Syvelle Newton","","WR","South Carolina","73","218","28.76","94.06","4.64","","20","","",""
"2007","Joe Newton","","TE","Oregon State","79","257","28.95","92.95","4.89","31","20","109","7.35","4.57"
"2007","Greg Olsen","21.99","TE","Miami (FL)","78","254","29.35","125.36","4.51","35.5","23","114","7.04","4.48"
"2007","Tyler Palko","23.58","QB","Pittsburgh","73","215","28.36","79.01","4.83","31.5","","112","7.05","4.36"
"2007","Jordan Palmer","22.77","QB","Texas-El Paso","78","231","26.69","75.11","4.98","30.5","","104","7.32","4.58"
"2007","Ben Patrick","22.53","TE","Duke","75","252","31.49","98.01","4.74","34.5","","111","7.21","4.31"
"2007","Adrian Peterson","21.96","RB","Oklahoma","73","217","28.63","115.79","4.4","38.5","","127","7.09","4.4"
"2007","James Pinkney","","QB","East Carolina","74","208","26.7","79.02","4.79","34","","112","7.35","4.49"
"2007","Antonio Pittman","21.21","RB","Ohio State","71","207","28.87","110.46","4.4","35.5","16","123","6.84","4.16"
"2007","Anthony Pudewell","","TE","Nevada","76","250","30.43","75.28","5.07","25.5","15","101","7.31","4.41"
"2007","Brady Quinn","22.36","QB","Notre Dame","76","232","28.24","92.7","4.73","","24","","",""
"2007","Jerard Rabb","","WR","Boise State","74","201","25.8","92.61","4.58","36.5","","125","6.99","4.19"
"2007","Sidney Rice","20.51","WR","South Carolina","75","200","25","99.33","4.51","39.5","","119","7.09","4.34"
"2007","Ryne Robinson","22.33","WR","Miami (OH)","69","179","26.43","84.76","4.47","35","","123","6.71","4.21"
"2007","Laurent Robinson","21.79","WR","Illinois State","74","199","25.55","109.62","4.38","39","19","127","6.83","4.28"
"2007","Gijon Robinson","22.4","RB","Missouri Western State","73","255","33.64","103.63","4.71","33","21","116","7.23","4.43"
"2007","Dante Rosario","22.36","TE","Oregon","75","244","30.49","91.76","4.78","36","20","115","6.96","4.47"
"2007","Jeff Rowe","22.96","QB","Nevada","77","226","26.8","77.77","4.91","29.5","","114","7.16","4.42"
"2007","Gary Russell","20.49","RB","Minnesota","70","229","32.85","88.47","4.77","31.5","9","113","","4.54"
"2007","JaMarcus Russell","21.57","QB","LSU","77","265","31.42","97.38","4.83","","","","",""
"2007","Derek Schouman","21.99","RB","Boise State","74","247","31.71","97.86","4.74","37.5","27","122","7","4.27"
"2007","Mike Sims-Walker","22.29","WR","Central Florida","74","209","26.83","118.34","4.35","36.5","18","121","6.92","4.39"
"2007","Bret Smith","","WR","Tennessee","74","173","22.21","81.84","4.55","","","","",""
"2008","Dennis Dixon","23.15","QB","Oregon","75","195","24.37","88.63","4.58","","","","",""
"2007","Kolby Smith","22.22","RB","Louisville","71","220","30.68","107.3","4.5","38","18","114","7.22","4.34"
"2007","Steve Smith","21.83","WR","USC","72","197","26.72","99.99","4.44","38","","120","6.68","4.19"
"2007","Troy Smith","22.63","QB","Ohio State","72","225","30.51","90.67","4.72","","","","",""
"2007","Jason Snelling","23.19","RB","Virginia","71","230","32.07","87.38","4.79","30","","111","7.06","4.37"
"2007","Matt Spaeth","23.28","TE","Minnesota","79","270","30.41","102.6","4.83","","","","",""
"2007","Isaiah Stanback","22.55","QB","Washington","74","216","27.73","96.48","4.6","","22","","",""
"2007","Drew Stanton","22.83","QB","Michigan State","75","226","28.24","88.79","4.75","30.5","","108","6.77","4.41"
"2007","Syndric Steptoe","22.25","WR","Arizona","69","194","28.65","82.62","4.59","33","17","","",""
"2007","John Stocco","","QB","Wisconsin","74","207","26.57","62.16","5.08","27","","104","7.29","4.6"
"2007","Chansi Stuckey","23.42","WR","Clemson","71","197","27.47","88.63","4.56","35","","120","6.91","4.14"
"2007","Jayson Swain","","WR","Tennessee","72","212","28.75","91","4.63","33","","","",""
"2007","Josh Swogger","","QB","Montana","76","237","28.85","68.98","5.12","28.5","","107","7.25","4.76"
"2007","Courtney Taylor","22.91","WR","Auburn","74","204","26.19","100.86","4.5","36","","122","7.22","4.28"
"2007","Ramonce Taylor","","RB","Texas College","70","195","27.98","95.11","4.5","34","","125","6.98","4.23"
"2007","Zac Taylor","","QB","Nebraska","74","216","27.73","65.9","5.06","30.5","","110","7.39","4.6"
"2007","Paul Thompson","","WR","Oklahoma","76","216","26.29","98.72","4.62","33.5","","127","6.81","4.11"
"2008","Davone Bess","22.48","WR","Hawaii","70","194","27.83","80.27","4.64","31.5","12","118","6.97","4.27"
"2007","Matt Trannon","","WR","Michigan State","78","216","24.96","105.83","4.57","36.5","13","118","7.09","4.34"
"2007","Chad Upshaw","","TE","Buffalo","76","252","30.67","86.97","4.9","33.5","16","108","7.23","4.58"
"2007","Darius Walker","21.37","RB","Notre Dame","70","206","29.55","96.13","4.55","40.5","19","123","7.18","4.39"
"2007","D.J. Ware","","RB","Illinois","72","225","30.51","99.63","4.61","","21","","",""
"2007","Chandler Williams","","WR","Florida International","71","184","25.66","93.78","4.42","32.5","","123","6.99","4.29"
"2007","Paul Williams","23.26","WR","Fresno State","73","205","27.04","104.55","4.45","38.5","","125","7.03","4.24"
"2007","Garrett Wolfe","22.55","RB","Northern Illinois","67","186","29.13","100.16","4.39","35.5","22","116","6.69","4.08"
"2007","D'Juan Woods","22.73","WR","Oklahoma State","72","208","28.21","93.25","4.58","36.5","","120","6.89","4.34"
"2007","Dwayne Wright","23.76","RB","Fresno State","71","228","31.8","96.7","4.66","34","14","115","7.23","4.43"
"2007","DeShawn Wynn","23.41","RB","Florida","70","232","33.28","116.22","4.47","31.5","","115","",""
"2007","Selvin Young","23.43","RB","Texas","71","207","28.87","94.09","4.58","","","","",""
"2007","Jared Zabransky","","QB","Boise State","74","219","28.11","101.3","4.56","35.5","","111","6.78","4.08"
"2008","Erik Ainge","21.73","QB","Tennessee","77","225","26.68","73.16","4.98","21.5","","108","7.51","4.6"
"2008","Anthony Alridge","","RB","Houston","69","170","25.1","94.09","4.36","30.5","","134","6.88",""
"2008","Danny Amendola","22.34","WR","Texas Tech","70","183","26.25","79.76","4.58","27.5","13","103","6.81","4.25"
"2008","Adrian Arrington","22.33","WR","Michigan","75","203","25.37","97.32","4.55","","","","",""
"2008","Donnie Avery","23.73","WR","Houston","71","192","26.78","96.97","4.43","","16","","",""
"2008","Gary Barnidge","22.45","TE","Louisville","78","243","28.08","109.86","4.61","31","22","117","6.92","4.23"
"2008","Martellus Bennett","20.99","TE","Texas A&M","78","259","29.93","110.24","4.68","34","18","118","7.64","4.53"
"2008","Earl Bennett","20.96","WR","Vanderbilt","71","209","29.15","100.93","4.48","26","15","110","7.15","4.22"
"2008","Yvenson Bernard","","RB","Oregon State","68","204","31.01","76.22","4.81","29.5","","112","7.22","4.73"
"2008","Adam Bishop","","TE","Nevada","77","248","29.41","81.28","4.98","27","21","113","7.14","4.28"
"2008","Todd Blythe","","WR","Iowa State","77","214","25.37","96.56","4.65","31.5","","118","6.92","4.23"
"2008","John David Booty","23.17","QB","USC","74","218","27.99","80.78","4.82","22.5","","99","","4.58"
"2008","Adarius Bowman","","WR","Oklahoma State","75","223","27.87","90.77","4.74","","14","","",""
"2008","Cory Boyd","22.58","RB","South Carolina","72","213","28.88","102.06","4.52","33.5","25","118","6.97","4.24"
"2008","Mark Bradford","","WR","Stanford","73","211","27.84","87.22","4.69","36.5","19","120","7.12","4.47"
"2008","Brandon Breazell","","WR","UCLA","72","160","21.7","83.45","4.41","30.5","","115","6.97",""
"2008","Colt Brennan","24.56","QB","Hawaii","74","207","26.57","78.64","4.79","","","","",""
"2008","Alex Brink","22.76","QB","Washington State","74","211","27.09","69.72","4.96","28","","112","7.22","4.19"
"2008","Brian Brohm","22.45","QB","Louisville","75","230","28.74","85.94","4.81","30","","115","7.13","4.55"
"2008","Travis Brown","","WR","New Mexico","74","202","25.93","100.76","4.49","30","13","120","7.18","4.38"
"2008","Thomas Brown","21.81","RB","Georgia","68","204","31.01","98.62","4.51","36","25","128","7.17",""
"2008","Dorien Bryant","","WR","Purdue","70","174","24.96","82.1","4.49","","","119","6.88","4.24"
"2008","Keenan Burton","23.35","WR","Kentucky","72","201","27.26","102.02","4.44","38.5","10","125","6.77","4.2"
"2008","Andre Caldwell","22.89","WR","Florida","72","204","27.66","112.39","4.35","33","","124","6.75","4.11"
"2008","John Carlson","23.82","TE","Notre Dame","77","251","29.76","89.21","4.88","30.5","20","113","7.12","4.28"
"2008","Jehuu Caulcrick","24.59","RB","Michigan State","72","254","34.44","105","4.69","33","16","109","7.4","4.72"
"2008","Jamaal Charles","21.19","RB","Texas","71","200","27.89","108.68","4.38","30.5","","122","6.8","4.22"
"2008","Tashard Choice","23.29","RB","Georgia Tech","70","215","30.85","106.75","4.48","34","20","119","6.88",""
"2008","Brad Cottam","23.27","TE","Tennessee","79","270","30.41","121.51","4.63","33","24","","",""
"2008","Kellen Davis","22.4","TE","Michigan State","78","262","30.27","120.53","4.59","28","22","118","7.25","4.38"
"2008","Fred Davis","22.14","TE","USC","75","255","31.87","104.36","4.68","","24","","",""
"2008","Calvin Dawson","","RB","La-Monroe","68","199","30.25","97.06","4.5","","","","",""
"2008","Early Doucet","22.36","WR","LSU","72","209","28.34","92.88","4.59","","","","",""
"2008","Harry Douglas","23.47","WR","Louisville","71","176","24.54","82.75","4.51","31","","120","6.57","4.12"
"2008","De'Cody Fagg","","WR","Florida State","73","211","27.84","93.43","4.61","","","","",""
"2008","Jerome Felton","21.68","RB","Furman","72","241","32.68","100.48","4.68","32.5","30","110","7.2","4.46"
"2008","Derek Fine","24.54","TE","Kansas","75","251","31.37","90.55","4.83","29","24","115","6.8","4.19"
"2008","Joe Jon Finley","","TE","Oklahoma","78","254","29.35","93.73","4.85","","22","","",""
"2008","Jermichael Finley","20.95","TE","Texas","76","243","29.58","89.57","4.82","27.5","20","117","7.15","4.38"
"2008","Joe Flacco","23.14","QB","Pittsburgh","78","236","27.27","86.01","4.84","28.5","","110","6.82","4.27"
"2008","Matt Flynn","22.71","QB","LSU","74","231","29.66","87.76","4.79","28","","109","7.21","4.34"
"2008","Justin Forsett","22.39","RB","California","68","194","29.49","85.17","4.62","26.5","26","112","6.96",""
"2008","Matt Forte","22.24","RB","Tulane","73","217","28.63","111.68","4.44","33","23","118","6.84","4.23"
"2008","Will Franklin","22.4","WR","Missouri","72","214","29.02","115.75","4.37","34.5","","","",""
"2008","Pierre Garcon","21.58","WR","Mount Union","72","210","28.48","108.54","4.42","36.5","20","125","6.9","4.19"
"2008","BenJarvus Green-Ellis","22.68","RB","Mississippi","71","219","30.54","97.82","4.6","30.5","24","114","",""
"2008","Ryan Grice-Mullen","","WR","Hawaii","70","187","26.83","85.16","4.53","27.5","17","118","6.91","4.16"
"2008","D.J. Hall","","WR","Alabama","74","193","24.78","92.1","4.54","29.5","","122","",""
"2008","James Hardy","22.2","WR","Indiana","77","217","25.73","116.74","4.45","31.5","18","125","6.84","4.2"
"2008","Justin Harper","23.03","WR","Virginia Tech","75","213","26.62","101.23","4.56","28.5","","120","7.03","4.43"
"2008","Mike Hart","21.91","RB","Michigan","69","206","30.42","85.15","4.69","28","23","110","",""
"2008","Lavelle Hawkins","21.65","WR","California","71","187","26.08","83.4","4.57","","14","117","",""
"2008","Joey Haynos","23.52","TE","Maryland","80","259","28.45","96.43","4.87","30.5","17","123","6.92","4.42"
"2008","Chad Henne","22.68","QB","Michigan","75","230","28.74","78.51","4.92","25.5","","106","7.17","4.4"
"2008","Marcus Henry","22.04","WR","Kansas","76","207","25.19","100.56","4.55","31.5","","126","7.08","4.3"
"2008","Jacob Hester","22.83","RB","LSU","71","226","31.52","100.08","4.61","27.5","23","111","6.85","4.24"
"2008","Lex Hilliard","23.6","RB","Montana","71","231","32.21","96.31","4.68","32","","122","7.01","4.2"
"2008","Peyton Hillis","22.12","RB","Arkansas","73","240","31.66","103.55","4.64","30.5","26","117","7.15",""
"2008","Paul Hubbard","22.73","WR","Wisconsin","75","221","27.62","111.73","4.49","29.5","15","126","",""
"2008","Dexter Jackson","21.59","WR","Appalachian State","69","182","26.87","97.88","4.33","29.5","","122","6.81","4.38"
"2008","DeSean Jackson","21.26","WR","California","70","169","24.25","90.52","4.35","","","120","",""
"2008","Darnell Jenkins","25.18","WR","Miami (FL)","69","187","27.61","84.69","4.52","26.5","13","115","7.33","4.37"
"2008","Stevie Johnson","","WR","Michigan State","74","210","26.96","107.6","4.46","32.5","","121","7.07","4.26"
"2008","Josh Johnson","21.81","QB","Marshall","75","213","26.62","101.16","4.53","33.5","","110","7.56","4.42"
"2008","Jaymar Johnson","23.66","WR","Jackson State","71","177","24.68","83.96","4.5","32","14","118","6.75","4.18"
"2008","Chris Johnson","22.45","RB","East Carolina","71","197","27.47","121.91","4.24","35","","130","",""
"2008","Felix Jones","20.83","RB","Arkansas","70","207","29.7","106.53","4.44","33.5","","124","6.9","4.19"
"2008","Kolo Kapanui","","TE","West Texas A&M","75","271","33.87","81.16","5.06","26.5","23","107","7.42","4.66"
"2008","Sam Keller","","QB","Nebraska","76","241","29.33","77.74","4.99","24","","107","7.07","4.35"
"2008","Dustin Keller","23.45","TE","Purdue","74","242","31.07","111.32","4.53","38","26","131","6.88","4.14"
"2008","Malcolm Kelly","21.18","WR","Oklahoma","76","224","27.26","97.23","4.68","","","","",""
